tcr_id,bin,accuracy,f1_score,precision,recall,p_value,coefficient,positive_class_count,negative_class_count
TCR_32,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6497601663075312,-0.40103767604357204,481320,1425175
TCR_33,exactly_8,0.75,0.0,0.0,0.0,0.5714262049583143,0.0,30106,1876389
TCR_33,1_lt_x_le_2,0.625,0.0,0.0,0.0,0.5714262049583143,0.0,203659,1702836
TCR_33,1_lt_x_le_3,0.5,0.0,0.0,0.0,0.5714262049583143,0.0,292877,1613618
TCR_33,1_lt_x_le_4,0.5,0.0,0.0,0.0,0.5714262049583143,0.0,355002,1551493
TCR_33,1_lt_x_le_5,0.5,0.0,0.0,0.0,0.5714262049583143,0.0,403774,1502721
TCR_33,1_lt_x_le_6,0.625,0.7692307692307693,0.625,1.0,0.5714262049583143,0.0,444526,1461969
TCR_33,1_lt_x_le_7,0.75,0.8571428571428571,0.75,1.0,0.5714262049583143,0.0,481320,1425175
TCR_34,exactly_8,0.75,0.0,0.0,0.0,0.49894690698312527,0.0,30106,1876389
TCR_34,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.4989469069831255,0.44056705624799475,203659,1702836
TCR_34,1_lt_x_le_3,0.625,0.5714285714285715,0.6666666666666666,0.5,0.4989469069831255,0.2652821372927701,292877,1613618
TCR_34,1_lt_x_le_4,0.625,0.5714285714285715,0.6666666666666666,0.5,0.4989469069831255,0.2652821372927701,355002,1551493
TCR_34,1_lt_x_le_5,0.625,0.5714285714285715,0.6666666666666666,0.5,0.4989469069831255,0.2652821372927701,403774,1502721
TCR_34,1_lt_x_le_6,0.5,0.5,0.6666666666666666,0.4,0.4989469069831255,0.10789013978003419,444526,1461969
TCR_34,1_lt_x_le_7,0.75,0.8571428571428571,0.75,1.0,0.4989469069831255,0.0,481320,1425175
TCR_35,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9989676994553627,-0.042642973300710124,30106,1876389
TCR_35,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.9989677008565512,0.06380683447455666,203659,1702836
TCR_35,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.9989677008565512,0.05265641714998022,292877,1613618
TCR_35,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.9989677008565512,0.05265641714998022,355002,1551493
TCR_35,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.9989677008565512,0.05265641714998022,403774,1502721
TCR_35,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9989677008565512,0.04617093412672522,444526,1461969
TCR_35,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9989677008565512,0.042642973300710124,481320,1425175
TCR_36,exactly_8,0.75,0.5,0.5,0.5,1.0,0.17653476649097355,30106,1876389
TCR_36,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_36,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_36,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_36,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_36,1_lt_x_le_6,0.375,0.0,0.0,0.0,1.0,0.0,444526,1461969
TCR_36,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.17653476649097322,481320,1425175
TCR_37,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.99928858335335,-0.21453143930739016,30106,1876389
TCR_37,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.9992862847450238,0.8914683882463914,203659,1702836
TCR_37,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,292877,1613618
TCR_37,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,355002,1551493
TCR_37,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,403774,1502721
TCR_37,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9992862847450238,0.3667234378355299,444526,1461969
TCR_37,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9992862847450238,0.21453143930739016,481320,1425175
TCR_38,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.99928858335335,-0.21453143930739016,30106,1876389
TCR_38,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.9992862847450238,0.8914683882463914,203659,1702836
TCR_38,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,292877,1613618
TCR_38,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,355002,1551493
TCR_38,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,403774,1502721
TCR_38,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9992862847450238,0.3667234378355299,444526,1461969
TCR_38,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9992862847450238,0.21453143930739016,481320,1425175
TCR_39,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.99928858335335,-0.21449692229710676,30106,1876389
TCR_39,1_lt_x_le_2,0.375,0.5454545454545454,0.375,1.0,1.0,0.0,203659,1702836
TCR_39,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_39,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_39,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_39,1_lt_x_le_6,0.625,0.7692307692307693,0.625,1.0,1.0,0.0,444526,1461969
TCR_39,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9992862847450238,0.2144969222971076,481320,1425175
TCR_40,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.99928858335335,-0.21453143930739016,30106,1876389
TCR_40,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.9992862847450238,0.8914683882463914,203659,1702836
TCR_40,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,292877,1613618
TCR_40,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,355002,1551493
TCR_40,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,403774,1502721
TCR_40,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9992862847450238,0.3667234378355299,444526,1461969
TCR_40,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9992862847450238,0.21453143930739016,481320,1425175
TCR_41,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.99928858335335,-0.21453143930739016,30106,1876389
TCR_41,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.9992862847450238,0.8914683882463914,203659,1702836
TCR_41,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,292877,1613618
TCR_41,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,355002,1551493
TCR_41,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5748884790508941,403774,1502721
TCR_41,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9992862847450238,0.3667234378355299,444526,1461969
TCR_41,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9992862847450238,0.21453143930739016,481320,1425175
TCR_42,exactly_8,0.75,0.5,0.5,0.5,0.6624845558781496,0.6072284510148347,30106,1876389
TCR_42,1_lt_x_le_2,0.625,0.6666666666666666,0.5,1.0,0.9999996172896736,-0.5469386758603567,203659,1702836
TCR_42,1_lt_x_le_3,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,292877,1613618
TCR_42,1_lt_x_le_4,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,355002,1551493
TCR_42,1_lt_x_le_5,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,403774,1502721
TCR_42,1_lt_x_le_6,0.625,0.7272727272727272,0.6666666666666666,0.8,0.6624845558781496,-0.263320834861775,444526,1461969
TCR_42,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6624845558781496,-0.6072284510148349,481320,1425175
TCR_43,exactly_8,0.75,0.5,0.5,0.5,1.0,0.17653476649097355,30106,1876389
TCR_43,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_43,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_43,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_43,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_43,1_lt_x_le_6,0.375,0.0,0.0,0.0,1.0,0.0,444526,1461969
TCR_43,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.17653476649097322,481320,1425175
TCR_44,exactly_8,0.75,0.0,0.0,0.0,0.6624845558781496,0.0,30106,1876389
TCR_44,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.6624845558781496,0.2631840448388935,203659,1702836
TCR_44,1_lt_x_le_3,0.5,0.0,0.0,0.0,0.6624845558781496,9.05641682945551e-18,292877,1613618
TCR_44,1_lt_x_le_4,0.5,0.0,0.0,0.0,0.6624845558781496,9.05641682945551e-18,355002,1551493
TCR_44,1_lt_x_le_5,0.5,0.0,0.0,0.0,0.6624845558781496,9.05641682945551e-18,403774,1502721
TCR_44,1_lt_x_le_6,0.625,0.7692307692307693,0.625,1.0,0.6624845558781496,0.0,444526,1461969
TCR_44,1_lt_x_le_7,0.75,0.8571428571428571,0.75,1.0,0.6624845558781496,0.0,481320,1425175
TCR_45,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9999996172896736,-0.4216922719586333,30106,1876389
TCR_45,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.999999568615203,0.9718758038917059,203659,1702836
TCR_45,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.999999568615203,0.715403250503966,292877,1613618
TCR_45,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.999999568615203,0.715403250503966,355002,1551493
TCR_45,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.999999568615203,0.715403250503966,403774,1502721
TCR_45,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.999999568615203,0.5468628944426088,444526,1461969
TCR_45,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.999999568615203,0.4216922719586338,481320,1425175
TCR_46,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9999626611978373,-0.4601086274122118,30106,1876389
TCR_46,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.55400516137268,0.3861702673874234,203659,1702836
TCR_46,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.99996266099897,0.6878551017462272,292877,1613618
TCR_46,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.99996266099897,0.6878551017462272,355002,1551493
TCR_46,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.99996266099897,0.6878551017462272,403774,1502721
TCR_46,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.99996266099897,0.5568011231332305,444526,1461969
TCR_46,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.99996266099897,0.4601086274122123,481320,1425175
TCR_47,exactly_8,0.75,0.5,0.5,0.5,1.0,0.17651353918482451,30106,1876389
TCR_47,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_47,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_47,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_47,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_47,1_lt_x_le_6,0.375,0.0,0.0,0.0,1.0,0.0,444526,1461969
TCR_47,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.17651353918482485,481320,1425175
TCR_48,exactly_8,0.75,0.0,0.0,0.0,0.6624845558781496,0.0,30106,1876389
TCR_48,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.6624845558781496,0.26339230426096183,203659,1702836
TCR_48,1_lt_x_le_3,0.5,0.0,0.0,0.0,0.6624845558781496,9.05641682945551e-18,292877,1613618
TCR_48,1_lt_x_le_4,0.5,0.0,0.0,0.0,0.6624845558781496,9.05641682945551e-18,355002,1551493
TCR_48,1_lt_x_le_5,0.5,0.0,0.0,0.0,0.6624845558781496,9.05641682945551e-18,403774,1502721
TCR_48,1_lt_x_le_6,0.375,0.0,0.0,0.0,0.6624845558781496,0.0,444526,1461969
TCR_48,1_lt_x_le_7,0.75,0.8571428571428571,0.75,1.0,0.6624845558781496,0.0,481320,1425175
TCR_49,exactly_8,0.75,0.5,0.5,0.5,0.6624845558781496,0.6072035554846934,30106,1876389
TCR_49,1_lt_x_le_2,0.625,0.0,0.0,0.0,0.6624845558781496,0.0,203659,1702836
TCR_49,1_lt_x_le_3,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,292877,1613618
TCR_49,1_lt_x_le_4,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,355002,1551493
TCR_49,1_lt_x_le_5,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,403774,1502721
TCR_49,1_lt_x_le_6,0.625,0.7272727272727272,0.6666666666666666,0.8,0.6624845558781496,-0.2635813021502256,444526,1461969
TCR_49,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6624845558781496,-0.6072035554846934,481320,1425175
TCR_50,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.5113870966357065,-0.44726946519366056,30106,1876389
TCR_50,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.10633389357403246,0.8052990510940716,203659,1702836
TCR_50,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.23474569918785934,0.633008513565147,292877,1613618
TCR_50,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.23474569918785934,0.633008513565147,355002,1551493
TCR_50,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.23474569918785934,0.633008513565147,403774,1502721
TCR_50,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.370314722859759,0.5253303045485203,444526,1461969
TCR_50,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.5113870966357065,0.44726946519366034,481320,1425175
TCR_51,exactly_8,0.75,0.5,0.5,0.5,1.0,0.17653476649097355,30106,1876389
TCR_51,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_51,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_51,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_51,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_51,1_lt_x_le_6,0.375,0.0,0.0,0.0,1.0,0.0,444526,1461969
TCR_51,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.17653476649097322,481320,1425175
TCR_52,exactly_8,0.75,0.5,0.5,0.5,1.0,0.17653476649097355,30106,1876389
TCR_52,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_52,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_52,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_52,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_52,1_lt_x_le_6,0.375,0.0,0.0,0.0,1.0,0.0,444526,1461969
TCR_52,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.17653476649097322,481320,1425175
TCR_53,exactly_8,0.75,0.0,0.0,0.0,0.6624845558781496,0.0,30106,1876389
TCR_53,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.6624845558781496,0.2631976527233229,203659,1702836
TCR_53,1_lt_x_le_3,0.5,0.0,0.0,0.0,0.6624845558781496,0.0,292877,1613618
TCR_53,1_lt_x_le_4,0.5,0.0,0.0,0.0,0.6624845558781496,0.0,355002,1551493
TCR_53,1_lt_x_le_5,0.5,0.0,0.0,0.0,0.6624845558781496,0.0,403774,1502721
TCR_53,1_lt_x_le_6,0.625,0.7692307692307693,0.625,1.0,0.6624845558781496,0.0,444526,1461969
TCR_53,1_lt_x_le_7,0.75,0.8571428571428571,0.75,1.0,0.6624845558781496,0.0,481320,1425175
TCR_54,exactly_8,0.75,0.5,0.5,0.5,1.0,0.17651353918482451,30106,1876389
TCR_54,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_54,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_54,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_54,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_54,1_lt_x_le_6,0.375,0.0,0.0,0.0,1.0,0.0,444526,1461969
TCR_54,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.17651353918482485,481320,1425175
TCR_55,exactly_8,0.75,0.0,0.0,0.0,0.6624845558781496,0.0,30106,1876389
TCR_55,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.6624845558781496,0.26341648368160936,203659,1702836
TCR_55,1_lt_x_le_3,0.625,0.4,1.0,0.25,0.6624845558781496,9.05641682945551e-18,292877,1613618
TCR_55,1_lt_x_le_4,0.625,0.4,1.0,0.25,0.6624845558781496,9.05641682945551e-18,355002,1551493
TCR_55,1_lt_x_le_5,0.625,0.4,1.0,0.25,0.6624845558781496,9.05641682945551e-18,403774,1502721
TCR_55,1_lt_x_le_6,0.375,0.0,0.0,0.0,0.6624845558781496,0.0,444526,1461969
TCR_55,1_lt_x_le_7,0.75,0.8571428571428571,0.75,1.0,0.6624845558781496,0.0,481320,1425175
TCR_56,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.99928858335335,-0.21453013852792308,30106,1876389
TCR_56,1_lt_x_le_2,0.625,0.0,0.0,0.0,1.0,0.0,203659,1702836
TCR_56,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5743624546648853,292877,1613618
TCR_56,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5743624546648853,355002,1551493
TCR_56,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.9992862847450238,0.5743624546648853,403774,1502721
TCR_56,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.9992862847450238,0.3667279892043981,444526,1461969
TCR_56,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.9992862847450238,0.214530138527923,481320,1425175
TCR_57,exactly_8,0.75,0.0,0.0,0.0,0.6624845558781496,0.0,30106,1876389
TCR_57,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.6624845558781496,0.2631840448388935,203659,1702836
TCR_57,1_lt_x_le_3,0.5,0.0,0.0,0.0,0.6624845558781496,9.05641682945551e-18,292877,1613618
TCR_57,1_lt_x_le_4,0.5,0.0,0.0,0.0,0.6624845558781496,9.05641682945551e-18,355002,1551493
TCR_57,1_lt_x_le_5,0.5,0.0,0.0,0.0,0.6624845558781496,9.05641682945551e-18,403774,1502721
TCR_57,1_lt_x_le_6,0.625,0.7692307692307693,0.625,1.0,0.6624845558781496,0.0,444526,1461969
TCR_57,1_lt_x_le_7,0.75,0.8571428571428571,0.75,1.0,0.6624845558781496,0.0,481320,1425175
TCR_58,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9999996172896736,-0.42175138365968295,30106,1876389
TCR_58,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.6624845558781496,0.26321635305675617,203659,1702836
TCR_58,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.999999568615203,0.7149848329971588,292877,1613618
TCR_58,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.999999568615203,0.7149848329971588,355002,1551493
TCR_58,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.999999568615203,0.7149848329971588,403774,1502721
TCR_58,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.999999568615203,0.5468643261733254,444526,1461969
TCR_58,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.999999568615203,0.42175138365968323,481320,1425175
TCR_59,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9999626611978373,-0.4601145928402713,30106,1876389
TCR_59,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.99996266099897,0.8929978022194093,203659,1702836
TCR_59,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.99996266099897,0.6876180181622648,292877,1613618
TCR_59,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.99996266099897,0.6876180181622648,355002,1551493
TCR_59,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.99996266099897,0.6876180181622648,403774,1502721
TCR_59,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.99996266099897,0.5567599586976231,444526,1461969
TCR_59,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.99996266099897,0.4601145928402713,481320,1425175
TCR_60,exactly_8,0.75,0.5,0.5,0.5,1.0,0.3703985781062672,30106,1876389
TCR_60,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,1.0,0.016152036335860976,203659,1702836
TCR_60,1_lt_x_le_3,0.5,0.0,0.0,0.0,1.0,0.0,292877,1613618
TCR_60,1_lt_x_le_4,0.5,0.0,0.0,0.0,1.0,0.0,355002,1551493
TCR_60,1_lt_x_le_5,0.5,0.0,0.0,0.0,1.0,0.0,403774,1502721
TCR_60,1_lt_x_le_6,0.625,0.7272727272727272,0.6666666666666666,0.8,1.0,-0.016150033134475595,444526,1461969
TCR_60,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,-0.3703985781062671,481320,1425175
TCR_61,exactly_8,1.0,1.0,1.0,1.0,0.999999568615203,1.5248920515593325,30106,1876389
TCR_61,1_lt_x_le_2,0.625,0.6666666666666666,0.5,1.0,0.9999996172896736,-0.5425484988934346,203659,1702836
TCR_61,1_lt_x_le_3,0.75,0.8,0.6666666666666666,1.0,0.9999996172896736,-0.714944723605021,292877,1613618
TCR_61,1_lt_x_le_4,0.75,0.8,0.6666666666666666,1.0,0.9999996172896736,-0.714944723605021,355002,1551493
TCR_61,1_lt_x_le_5,0.75,0.8,0.6666666666666666,1.0,0.9999996172896736,-0.714944723605021,403774,1502721
TCR_61,1_lt_x_le_6,0.875,0.9090909090909091,0.8333333333333334,1.0,0.9999996172896736,-0.9718518707518017,444526,1461969
TCR_61,1_lt_x_le_7,1.0,1.0,1.0,1.0,0.9999996172896736,-1.524892051559333,481320,1425175
TCR_62,exactly_8,0.75,0.0,0.0,0.0,0.6624845558781496,0.0,30106,1876389
TCR_62,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.6624845558781496,0.2631976527233229,203659,1702836
TCR_62,1_lt_x_le_3,0.5,0.0,0.0,0.0,0.6624845558781496,0.0,292877,1613618
TCR_62,1_lt_x_le_4,0.5,0.0,0.0,0.0,0.6624845558781496,0.0,355002,1551493
TCR_62,1_lt_x_le_5,0.5,0.0,0.0,0.0,0.6624845558781496,0.0,403774,1502721
TCR_62,1_lt_x_le_6,0.625,0.7692307692307693,0.625,1.0,0.6624845558781496,0.0,444526,1461969
TCR_62,1_lt_x_le_7,0.75,0.8571428571428571,0.75,1.0,0.6624845558781496,0.0,481320,1425175
TCR_63,exactly_8,0.75,0.5,0.5,0.5,0.6624845558781496,0.6072035554846934,30106,1876389
TCR_63,1_lt_x_le_2,0.625,0.0,0.0,0.0,0.6624845558781496,0.0,203659,1702836
TCR_63,1_lt_x_le_3,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,292877,1613618
TCR_63,1_lt_x_le_4,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,355002,1551493
TCR_63,1_lt_x_le_5,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,403774,1502721
TCR_63,1_lt_x_le_6,0.625,0.7272727272727272,0.6666666666666666,0.8,0.6624845558781496,-0.2635813021502256,444526,1461969
TCR_63,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6624845558781496,-0.6072035554846934,481320,1425175
TCR_64,exactly_8,0.5,0.5,0.3333333333333333,1.0,0.9999626611978373,-0.4601145928402713,30106,1876389
TCR_64,1_lt_x_le_2,0.875,0.8,1.0,0.6666666666666666,0.99996266099897,0.8929978022194093,203659,1702836
TCR_64,1_lt_x_le_3,0.75,0.6666666666666666,1.0,0.5,0.99996266099897,0.6876180181622648,292877,1613618
TCR_64,1_lt_x_le_4,0.75,0.6666666666666666,1.0,0.5,0.99996266099897,0.6876180181622648,355002,1551493
TCR_64,1_lt_x_le_5,0.75,0.6666666666666666,1.0,0.5,0.99996266099897,0.6876180181622648,403774,1502721
TCR_64,1_lt_x_le_6,0.625,0.5714285714285715,1.0,0.4,0.99996266099897,0.5567599586976231,444526,1461969
TCR_64,1_lt_x_le_7,0.5,0.5,1.0,0.3333333333333333,0.99996266099897,0.4601145928402713,481320,1425175
TCR_65,exactly_8,0.75,0.5,0.5,0.5,0.6624845558781496,0.6072035554846934,30106,1876389
TCR_65,1_lt_x_le_2,0.625,0.0,0.0,0.0,0.6624845558781496,0.0,203659,1702836
TCR_65,1_lt_x_le_3,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,292877,1613618
TCR_65,1_lt_x_le_4,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,355002,1551493
TCR_65,1_lt_x_le_5,0.5,0.6666666666666666,0.5,1.0,0.6624845558781496,0.0,403774,1502721
TCR_65,1_lt_x_le_6,0.625,0.7272727272727272,0.6666666666666666,0.8,0.6624845558781496,-0.2635813021502256,444526,1461969
TCR_65,1_lt_x_le_7,0.75,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6624845558781496,-0.6072035554846934,481320,1425175
TCR_66,exactly_8,0.75,0.0,0.0,0.0,0.5140333126422129,0.0,30106,1876389
TCR_66,1_lt_x_le_2,0.625,0.4,0.5,0.3333333333333333,0.514033312642213,0.400157652330424,203659,1702836
TCR_66,1_lt_x_le_3,0.5,0.3333333333333333,0.5,0.25,0.514033312642213,0.2638260629659405,292877,1613618
TCR_66,1_lt_x_le_4,0.5,0.3333333333333333,0.5,0.25,0.514033312642213,0.2638260629659405,355002,1551493
TCR_66,1_lt_x_le_5,0.5,0.3333333333333333,0.5,0.25,0.514033312642213,0.2638260629659405,403774,1502721
TCR_66,1_lt_x_le_6,0.375,0.28571428571428575,0.5,0.2,0.514033312642213,0.1291711322720544,444526,1461969
TCR_66,1_lt_x_le_7,0.75,0.8571428571428571,0.75,1.0,0.514033312642213,0.0,481320,1425175
